番号,地点名,緯度,経度,標高,年数,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月,通年
34216,古川　　　　　　　　,38.598,140.912,28,30,17,14,9,1,0,0,0,0,0,0,1,14,22
34292,石巻　　　　　　　　,38.427,141.298,43,30,8,8,6,1,0,0,0,0,0,0,1,4,14
34311,新川　　　　　　　　,38.303,140.637,265,30,21,21,13,2,0,0,0,0,0,0,2,17,27
34392,仙台　　　　　　　　,38.262,140.897,39,30,10,9,6,1,0,0,0,0,0,0,0,5,15
34461,白石　　　　　　　　,38.015,140.612,86,30,13,11,8,1,0,0,0,0,0,0,0,7,18
35052,酒田　　　　　　　　,38.908,139.843,3,30,15,14,7,0,0,0,0,0,0,0,2,13,22
35116,金山　　　　　　　　,38.878,140.332,170,30,34,26,19,5,0,0,0,0,0,0,6,27,37
35146,狩川　　　　　　　　,38.8,139.973,17,30,28,23,12,1,0,0,0,0,0,0,3,19,33
35162,新庄　　　　　　　　,38.757,140.312,105,30,32,24,18,4,0,0,0,0,0,0,7,32,39
35176,向町　　　　　　　　,38.758,140.517,212,30,34,28,22,5,0,0,0,0,0,0,6,30,38
35201,櫛引　　　　　　　　,38.672,139.848,33,30,29,25,14,1,0,0,0,0,0,0,3,24,37
35216,肘折　　　　　　　　,38.607,140.163,330,30,51,43,31,13,3,0,0,0,0,0,21,53,62
35231,尾花沢　　　　　　　,38.608,140.412,106,30,36,29,22,5,0,0,0,0,0,0,8,42,45
35361,大井沢　　　　　　　,38.39,139.993,440,30,38,36,28,13,1,0,0,0,0,0,16,41,45
35376,左沢　　　　　　　　,38.37,140.192,133,30,26,25,16,2,0,0,0,0,0,0,2,23,31
35426,山形　　　　　　　　,38.255,140.345,153,30,21,18,11,2,0,0,0,0,0,0,2,17,25
35456,長井　　　　　　　　,38.105,140.015,210,30,28,26,20,4,0,0,0,0,0,0,2,29,34
35486,小国　　　　　　　　,38.078,139.735,140,30,34,32,21,5,0,0,0,0,0,0,5,34,40
35552,米沢　　　　　　　　,37.912,140.143,245,30,33,27,17,4,0,0,0,0,0,0,4,31,36
36056,茂庭　　　　　　　　,37.892,140.437,200,29,24,21,13,2,0,0,0,0,0,0,2,20,29
36127,福島　　　　　　　　,37.758,140.47,67,30,16,13,7,1,0,0,0,0,0,0,1,10,21
36251,西会津　　　　　　　,37.588,139.657,165,30,33,28,18,4,0,0,0,0,0,0,2,28,41
36276,猪苗代　　　　　　　,37.552,140.108,519,30,29,25,19,5,0,0,0,0,0,0,6,32,39
36342,金山　　　　　　　　,37.473,139.528,296,13,39,35,26,9,0,0,0,0,0,0,4,45,56
36361,若松　　　　　　　　,37.488,139.91,212,30,28,21,16,2,0,0,0,0,0,0,1,26,39
36426,只見　　　　　　　　,37.343,139.313,377,30,49,41,31,12,1,0,0,0,0,0,5,50,59
36536,南郷　　　　　　　　,37.265,139.537,494,30,41,34,28,10,0,0,0,0,0,0,7,47,55
36562,湯本　　　　　　　　,37.277,140.063,646,30,31,24,23,7,0,0,0,0,0,0,4,27,38
36641,田島　　　　　　　　,37.207,139.795,544,30,32,26,20,4,0,0,0,0,0,0,3,30,40
